ProductID,ProductName,CategoryID,CategoryName,SupplierID,Brand,UnitCost,UnitPrice,ReorderLevel,ReorderQuantity,LaunchDate,IsActive
PRD00566,Real Cold Pressed Mixed Fruit Juice 1L Eco 254,CAT005,Beverages,SUP999,Real,423.12,655.12,140,155,2023-07-22,1
PRD00567,Davidoff Green Tea Lemon Honey 100 Bags Select 530,CAT005,Beverages,SUP052,Davidoff,226.96,365.44,97,198,2021-01-28,1
PRD00568,B-Fizz Premium Roasted Filter Coffee 500g Select 521,CAT005,Beverages,SUP037,B-Fizz,288.31,465.88,101,274,2024-08-10,1
PRD00569,Red Bull Green Tea Lemon Honey 100 Bags Plus 908,CAT005,Beverages,SUP019,Red Bull,143.3,219.4,96,347,2021-03-12,1
PRD00570,Real Cold Brew Coffee Concentrate 300ml Plus 828,CAT005,Beverages,SUP008,Real,268.57,376.39,82,364,2022-03-08,1
PRD00571,Paper Boat Sparkling Natural Mineral Water 750ml Plus 551,CAT005,BEVERA,SUP023,Paper Boat,143.49,201.22,131,331,2021-11-11,1
PRD00572,Paper Boat Green Tea Lemon Honey 100 Bags Eco 652,CAT005,Beverages,SUP050,Paper Boat,468.84,728.84,75,385,2021-07-16,1
PRD00573,Davidoff Green Tea Lemon Honey 100 Bags Select 259,CAT005,Beverages,SUP049,Davidoff,26.95,44.75,124,234,2023-08-10,1
PRD00574,Real Energy Drink Sugar Free 250ml Eco 446,CAT005,Beverages,SUP026,Real,338.56,560.83,65,185,2021-05-01,1
PRD00575,Raw Pressery Energy Drink Sugar Free 250ml Eco 465,CAT005,Beverages,SUP002,Raw Pressery,67.08,90.77,142,199,2022-05-07,1
PRD00576,B-Fizz Cold Pressed Mixed Fruit Juice 1L Eco 793,CAT005,Beverages,SUP039,B-Fizz,330.56,451.26,125,250,2022-08-11,1
PRD00577,B-Fizz Energy Drink Sugar Free 250ml Pro 782,CAT005,Beverages,SUP019,B-Fizz,189.28,262.74,114,244,2024-06-01,1
PRD00578,Paper Boat Isotonic Electrolyte Drink 500ml Prime 556,CAT005,Beverages,SUP011,Paper Boat,422.81,577.23,116,339,2024-08-10,1
PRD00579,Tetley Alphonso Mango Pulp 850g Plus 955,CAT005,Beverages,SUP005,Tetley,292.17,398.71,86,227,2024-09-11,1
PRD00580,Tetley Energy Drink Sugar Free 250ml Max 106,CAT005,Beverages,SUP049,Tetley,211.3,372.59,113,194,2024-12-19,1
PRD00581,Raw Pressery Green Tea Lemon Honey 100 Bags Plus 952,CAT005,Beverages,SUP032,Raw Pressery,198.71,310.86,65,360,2023-10-10,1
PRD00582,Davidoff Herbal Infusion Chamomile Tea Elite 127,CAT005,Beverages,SUP043,Davidoff,385.0,535.32,98,394,2024-02-21,1
PRD00583,Tetley Classic Indian Masala Chai 500g Plus 603,CAT005,Beverages,SUP039,Tetley,437.59,704.61,63,180,2023-08-03,1
PRD00584,Davidoff Isotonic Electrolyte Drink 500ml Classic 989,CAT005,Beverages,SUP047,Davidoff,142.35,232.29,148,359,2021-06-17,1
PRD00585,Tata Tea Energy Drink Sugar Free 250ml Prime 266,CAT005,Beverages,SUP004,Tata Tea,289.65,401.86,119,374,2022-06-06,1
PRD00586,Paper Boat Classic Indian Masala Chai 500g Classic 751,CAT005,Beverages,SUP050,Paper Boat,440.01,648.21,97,224,2021-09-07,1
PRD00587,Bru Green Tea Lemon Honey 100 Bags Plus 656,CAT005,Beverages,SUP045,Bru,171.79,250.15,147,354,2023-05-22,1
PRD00588,Bru Isotonic Electrolyte Drink 500ml Select 943,CAT005,Beverages,SUP059,Bru,90.39,125.09,96,245,2024-07-11,1
PRD00589,Bru Green Tea Lemon Honey 100 Bags Elite 258,CAT005,Beverages,SUP059,Bru,254.04,435.23,131,307,2021-07-15,1
PRD00590,Bru Cold Pressed Mixed Fruit Juice 1L Plus 117,CAT005,Beverages,SUP049,Bru,243.18,353.62,106,185,2024-10-17,1
PRD00591,Real Isotonic Electrolyte Drink 500ml Prime 129,CAT005,Beverages,SUP020,Real,363.73,500.81,76,369,2022-12-08,1
PRD00592,Raw Pressery Green Tea Lemon Honey 100 Bags Plus 180,CAT005,Beverages,SUP028,Raw Pressery,218.29,365.4,74,169,2021-08-25,1
PRD00593,Raw Pressery Sparkling Natural Mineral Water 750ml Max 133,CAT005,Beverages,SUP005,Raw Pressery,385.84,596.07,67,270,2021-05-02,1
PRD00594,Tata Tea Classic Indian Masala Chai 500g Max 901,CAT005,Beverages,SUP023,Tata Tea,81.33,129.17,135,380,2022-03-22,1
PRD00595,Bru Sparkling Natural Mineral Water 750ml Plus 966,CAT005,Beverages,SUP033,Bru,364.52,524.85,134,239,2023-03-28,1
PRD00596,Raw Pressery Energy Drink Sugar Free 250ml Max 201,CAT005,Beverages,SUP058,Raw Pressery,397.91,666.12,127,205,2022-05-06,1
PRD00597,Tata Tea Herbal Infusion Chamomile Tea Max 319,CAT005,Beverages,SUP007,Tata Tea,443.82,765.55,120,243,2022-08-22,1
PRD00598,Paper Boat Green Tea Lemon Honey 100 Bags Classic 534,CAT005,Beverages,SUP008,Paper Boat,122.49,173.87,74,344,2023-02-15,1
PRD00599,Real Herbal Infusion Chamomile Tea Eco 880,CAT005,Beverages,SUP025,Real,189.37,273.52,65,171,2023-08-04,1
PRD00600,Davidoff Classic Indian Masala Chai 500g Prime 803,CAT005,Beverages,SUP055,Davidoff,469.16,709.55,130,254,2023-07-07,1
PRD00601,Davidoff Cold Pressed Mixed Fruit Juice 1L Select 283,CAT005,Beverages,SUP043,Davidoff,30.82,50.1,146,176,2024-08-17,1
PRD00602,Bru Cold Pressed Mixed Fruit Juice 1L Plus 504,CAT005,Beverages,SUP013,Bru,207.28,328.03,73,339,2022-02-12,1
PRD00603,Raw Pressery Isotonic Electrolyte Drink 500ml Classic 225,CAT005,Beverages,SUP023,Raw Pressery,130.96,196.91,123,221,2023-11-13,1
PRD00604,Tetley Cold Brew Coffee Concentrate 300ml Eco 623,CAT005,Beverages,SUP015,Tetley,151.9,254.69,73,181,2023-08-16,1
PRD00605,Tata Tea Green Tea Lemon Honey 100 Bags Max 855,CAT005,Beverages,SUP044,Tata Tea,49.05,66.61,146,156,2022-07-20,1
PRD00606,Real Isotonic Electrolyte Drink 500ml Prime 736,CAT005,Beverages,SUP019,Real,308.57,516.03,144,342,2024-08-07,1
PRD00607,Davidoff Cold Brew Coffee Concentrate 300ml Prime 655,CAT005,Beverages,SUP025,Davidoff,181.35,313.72,129,154,2021-07-04,1
PRD00608,Paper Boat Cold Brew Coffee Concentrate 300ml Classic 553,CAT005,beverages,SUP032,Paper Boat,234.14,314.95,131,318,2023-12-06,1
PRD00609,Real Alphonso Mango Pulp 850g Prime 832,CAT005,Beverages,SUP044,Real,202.03,338.3,132,322,2024-11-18,1
PRD00610,Davidoff Herbal Infusion Chamomile Tea Eco 675,CAT005,Beverages,SUP040,Davidoff,413.73,637.82,110,217,2024-10-13,1
PRD00611,Red Bull Isotonic Electrolyte Drink 500ml Select 162,CAT005,Beverages,SUP025,Red Bull,37.81,51.03,106,239,2021-11-11,1
PRD00612,Tetley Cold Pressed Mixed Fruit Juice 1L Select 465,CAT005,Beverages,SUP038,Tetley,212.43,287.57,91,213,2022-11-10,1
PRD00613,Bru Cold Pressed Mixed Fruit Juice 1L Prime 217,CAT005,Beverages,SUP028,Bru,178.61,239.41,101,159,2024-11-28,1
PRD00614,B-Fizz Energy Drink Sugar Free 250ml Classic 373,CAT005,Beverages,SUP021,B-Fizz,34.28,52.25,62,231,2024-10-13,1
PRD00615,Bru Energy Drink Sugar Free 250ml Eco 202,CAT005,Beverages,SUP020,Bru,339.34,478.74,123,278,2023-03-20,1
PRD00616,Tetley Isotonic Electrolyte Drink 500ml Elite 608,CAT005,Beverages,SUP004,Tetley,314.13,565.82,69,365,2022-05-09,1
PRD00617,Tetley Classic Indian Masala Chai 500g Elite 739,CAT005,Beverages,SUP037,Tetley,363.01,496.18,134,174,2023-05-03,1
PRD00618,Davidoff Herbal Infusion Chamomile Tea Classic 314,CAT005,Beverages,SUP035,Davidoff,183.03,249.13,98,279,2023-07-22,1
PRD00619,Raw Pressery Isotonic Electrolyte Drink 500ml Classic 511,CAT005,Beverages,SUP046,Raw Pressery,139.33,215.37,145,345,2022-01-21,1
PRD00620,Real Herbal Infusion Chamomile Tea Eco 318,CAT005,Beverages,SUP041,Real,325.67,556.49,119,218,2024-10-24,1
PRD00621,B-Fizz Sparkling Natural Mineral Water 750ml Elite 473,CAT005,Beverages,SUP021,B-Fizz,235.43,335.41,147,345,2023-07-14,1
PRD00622,Raw Pressery Cold Pressed Mixed Fruit Juice 1L Classic 373,CAT005,Beverages,SUP008,Raw Pressery,399.79,644.0,92,325,2022-07-08,1
PRD00623,Raw Pressery Green Tea Lemon Honey 100 Bags Pro 351,CAT005,Beverages,SUP058,Raw Pressery,387.66,563.55,122,293,2024-07-21,1
PRD00624,Raw Pressery Sparkling Natural Mineral Water 750ml Plus 379,CAT005,Beverages,SUP003,Raw Pressery,87.08,124.7,95,318,2022-11-28,1
PRD00625,Tata Tea Cold Brew Coffee Concentrate 300ml Pro 980,CAT005,Beverages,SUP043,Tata Tea,432.91,629.94,98,371,2021-07-12,1
PRD00626,Tetley Cold Pressed Mixed Fruit Juice 1L Plus 341,CAT005,Beverages,SUP016,Tetley,75.93,125.9,75,283,2023-08-03,1
PRD00627,Bru Energy Drink Sugar Free 250ml Select 437,CAT005,Beverages,SUP007,Bru,403.71,670.0,90,389,2024-04-05,1
PRD00628,Raw Pressery Green Tea Lemon Honey 100 Bags Prime 550,CAT005,Beverages,SUP021,Raw Pressery,210.81,365.09,67,275,2023-12-04,1
PRD00629,Tetley Herbal Infusion Chamomile Tea Eco 799,CAT005,Beverages,SUP053,Tetley,137.09,197.41,78,242,2024-12-12,1
PRD00630,Tata Tea Classic Indian Masala Chai 500g Pro 961,CAT005,Beverages,SUP025,Tata Tea,361.45,612.41,66,326,2022-05-18,1
PRD00631,Paper Boat Classic Indian Masala Chai 500g Max 647,CAT005,Beverages,SUP006,Paper Boat,419.46,725.12,109,152,2024-05-10,1
PRD00632,Red Bull Premium Roasted Filter Coffee 500g Elite 980,CAT005,Beverages,SUP056,Red Bull,430.06,758.72,140,231,2024-01-09,1
PRD00633,Davidoff Cold Pressed Mixed Fruit Juice 1L Eco 854,CAT005,Beverages,SUP017,Davidoff,212.9,365.95,114,374,2021-03-23,1
PRD00634,Bru Herbal Infusion Chamomile Tea Select 530,CAT005,Beverages,SUP042,Bru,298.96,509.03,101,266,2021-01-21,1
PRD00635,Davidoff Green Tea Lemon Honey 100 Bags Plus 103,CAT005,Beverages,SUP016,Davidoff,207.3,332.03,100,297,2021-02-06,1
PRD00636,Real Herbal Infusion Chamomile Tea Classic 911,CAT005,Beverages,SUP053,Real,452.44,685.82,77,216,2022-11-19,1
PRD00637,Red Bull Isotonic Electrolyte Drink 500ml Elite 186,CAT005,Beverages,SUP060,Red Bull,213.6,299.32,108,391,2022-01-01,1
PRD00638,Raw Pressery Herbal Infusion Chamomile Tea Max 573,CAT005,Beverages,SUP039,Raw Pressery,115.21,188.95,81,162,2024-10-14,1
PRD00639,Real Classic Indian Masala Chai 500g Max 476,CAT005,Beverages,SUP044,Real,102.41,160.88,61,333,2024-08-27,1
PRD00640,Bru Cold Brew Coffee Concentrate 300ml Elite 830,CAT005,Beverages,SUP028,Bru,117.43,209.4,94,223,2024-07-05,1
PRD00641,Raw Pressery Premium Roasted Filter Coffee 500g Prime 844,CAT005,Beverages,SUP017,Raw Pressery,333.12,499.93,112,352,2022-01-10,1
PRD00642,Davidoff Premium Roasted Filter Coffee 500g Elite 478,CAT005,Beverages,SUP021,Davidoff,290.22,467.68,70,152,2024-03-28,1
PRD00643,Raw Pressery Alphonso Mango Pulp 850g Classic 825,CAT005,Beverages,SUP060,Raw Pressery,217.6,345.09,69,174,2021-01-11,1
PRD00644,Davidoff Premium Roasted Filter Coffee 500g Select 720,CAT005,Beverages,SUP033,Davidoff,452.39,812.84,136,331,2021-01-09,1
PRD00645,Tetley Energy Drink Sugar Free 250ml Prime 504,CAT005,Beverages,SUP033,Tetley,330.42,456.66,131,160,2022-05-06,1
PRD00646,Paper Boat Cold Brew Coffee Concentrate 300ml Eco 235,CAT005,Beverages,SUP003,Paper Boat,65.79,108.22,115,186,2023-02-11,1
PRD00647,Davidoff Green Tea Lemon Honey 100 Bags Prime 865,CAT005,Beverages,SUP028,Davidoff,189.07,284.75,93,306,2023-09-11,1
PRD00648,Paper Boat Green Tea Lemon Honey 100 Bags Eco 882,CAT005,Beverages,SUP010,Paper Boat,457.27,715.75,144,312,2024-01-07,1
PRD00649,Raw Pressery Sparkling Natural Mineral Water 750ml Plus 136,CAT005,Beverages,SUP029,Raw Pressery,238.96,333.14,119,261,2021-08-02,1
PRD00650,B-Fizz Isotonic Electrolyte Drink 500ml Eco 568,CAT005,Beverages,SUP056,B-Fizz,249.31,429.23,78,181,2023-02-07,1
PRD00651,Real Classic Indian Masala Chai 500g Plus 867,CAT005,Beverages,SUP034,Real,256.48,368.8,144,299,2022-10-01,1
PRD00652,Real Energy Drink Sugar Free 250ml Classic 178,CAT005,Beverages,SUP044,Real,137.0,210.65,72,377,2023-01-10,1
PRD00653,Tetley Cold Pressed Mixed Fruit Juice 1L Select 704,CAT005,Beverages,SUP054,Tetley,447.76,614.39,101,189,2021-02-15,1
PRD00654,Davidoff Cold Brew Coffee Concentrate 300ml Prime 708,CAT005,Beverages,SUP047,Davidoff,324.39,474.17,65,317,2024-06-24,1
PRD00655,Real Energy Drink Sugar Free 250ml Elite 983,CAT005,Beverages,SUP036,Real,47.15,75.89,101,354,2021-12-03,1
PRD00656,Tetley Energy Drink Sugar Free 250ml Max 508,CAT005,Beverages,SUP025,Tetley,141.1,201.0,111,172,2021-04-06,1
PRD00657,Red Bull Alphonso Mango Pulp 850g Plus 223,CAT005,Beverages,SUP007,Red Bull,160.84,272.71,99,381,2022-06-22,1
PRD00658,B-Fizz Isotonic Electrolyte Drink 500ml Elite 601,CAT005,Beverages,SUP028,B-Fizz,227.68,338.62,94,294,2024-02-25,1
PRD00659,Real Isotonic Electrolyte Drink 500ml Classic 745,CAT005,Beverages,SUP042,Real,218.84,294.97,103,399,2024-11-08,1
PRD00660,Davidoff Green Tea Lemon Honey 100 Bags Max 397,CAT005,BEVERA,SUP058,Davidoff,238.04,324.23,121,226,2022-03-22,1
PRD00661,Raw Pressery Classic Indian Masala Chai 500g Classic 402,CAT005,Beverages,SUP027,Raw Pressery,283.68,443.39,65,281,2021-09-14,1
PRD00662,Davidoff Cold Pressed Mixed Fruit Juice 1L Prime 463,CAT005,Beverages,SUP030,Davidoff,140.96,192.14,124,154,2021-12-22,1
PRD00663,Real Green Tea Lemon Honey 100 Bags Classic 146,CAT005,Beverages,SUP040,Real,62.9,109.46,98,230,2024-11-15,1
PRD00664,Paper Boat Classic Indian Masala Chai 500g Plus 316,CAT005,Beverages,SUP002,Paper Boat,109.21,181.84,137,216,2021-07-18,1
PRD00665,Tetley Sparkling Natural Mineral Water 750ml Max 113,CAT005,Beverages,SUP053,Tetley,103.14,157.57,148,253,2024-05-20,1
PRD00666,Paper Boat Energy Drink Sugar Free 250ml Classic 923,CAT005,Beverages,SUP013,Paper Boat,162.71,224.43,61,198,2021-01-23,1
PRD00667,Raw Pressery Sparkling Natural Mineral Water 750ml Eco 764,CAT005,Beverages,SUP050,Raw Pressery,91.05,129.77,140,369,2022-02-10,1
PRD00668,Milton Fine Bone China Dinner Set 24 Pcs Eco 532,CAT006,Home & Kitchen,SUP002,Milton,216.54,302.1,79,339,2024-08-16,1
PRD00669,Borosil Fine Bone China Dinner Set 24 Pcs Elite 401,CAT006,Home & Kitchen,SUP055,Borosil,1886.76,3235.01,28,117,2021-02-21,1
PRD00670,Signoraware Bamboo Cutting Board Set Eco 854,CAT006,Home & Kitchen,SUP033,Signoraware,1914.92,3171.53,43,79,2024-07-16,1
PRD00671,Borosil Fine Bone China Dinner Set 24 Pcs Pro 640,CAT006,Home & Kitchen,SUP057,Borosil,208.01,327.72,130,166,2023-11-14,1
PRD00672,Hawkins Fine Bone China Dinner Set 24 Pcs Eco 737,CAT006,Home & Kitchen,SUP013,Hawkins,3013.84,4427.9,23,26,2022-05-24,1
PRD00673,Vinod Fine Bone China Dinner Set 24 Pcs Eco 337,CAT006,Home & Kitchen,SUP047,Vinod,1698.29,2685.18,46,152,2024-03-10,1
PRD00674,Signoraware Bamboo Cutting Board Set Select 915,CAT006,Home & Kitchen,SUP048,Signoraware,1590.59,2861.74,35,154,2022-05-23,1
PRD00675,Wonderchef Triply Stainless Steel Kadhai 24cm Plus 277,CAT006,Home & Kitchen,SUP016,Wonderchef,758.43,1206.06,31,176,2024-08-10,1
PRD00676,Prestige Airtight Glass Container Set of 4 Pro 467,CAT006,Home & Kitchen,SUP028,Prestige,2836.76,4180.37,35,97,2021-02-11,1
PRD00677,Borosil Triply Stainless Steel Kadhai 24cm Max 675,CAT006,Home & Kitchen,SUP057,Borosil,833.49,1193.37,46,175,2023-01-25,1
PRD00678,Cello Double Wall Coffee Mug Set of 2 Plus 973,CAT006,Home & Kitchen,SUP030,Cello,2254.91,3485.6,31,165,2021-08-26,1
PRD00679,Hawkins Triply Stainless Steel Kadhai 24cm Max 943,CAT006,Home & Kitchen,SUP011,Hawkins,1865.54,2876.53,35,155,2021-04-12,1
PRD00680,Wonderchef Stainless Steel Insulated Water Bottle 1L Eco 850,CAT006,Home & Kitchen,SUP013,Wonderchef,2805.0,3900.49,48,117,2022-02-28,1
PRD00681,Signoraware Fine Bone China Dinner Set 24 Pcs Pro 351,CAT006,Home & Kitchen,SUP024,Signoraware,2696.18,4114.63,43,139,2022-02-09,1
PRD00682,Vinod Bamboo Cutting Board Set Elite 255,CAT006,Home & Kitchen,SUP058,Vinod,2447.28,3799.71,39,92,2024-07-14,1
PRD00683,Vinod Fine Bone China Dinner Set 24 Pcs Pro 553,CAT006,Home & Kitchen,SUP026,Vinod,594.03,794.15,58,83,2021-06-11,1
PRD00684,Signoraware Non-Stick Granite Frying Pan 26cm Pro 502,CAT006,Home & Kitchen,SUP052,Signoraware,2465.54,3989.77,34,148,2021-11-23,1
PRD00685,Cello Double Wall Coffee Mug Set of 2 Classic 511,CAT006,Home & Kitchen,SUP053,Cello,2851.64,4676.03,44,167,2023-06-01,1
PRD00686,Milton Stainless Steel Insulated Water Bottle 1L Classic 556,CAT006,Home & Kitchen,SUP050,Milton,2113.83,3692.38,53,164,2023-11-13,1
PRD00687,Cello Airtight Glass Container Set of 4 Max 137,CAT006,Home & Kitchen,SUP033,Cello,1789.17,2662.45,33,141,2023-04-03,1
PRD00688,Cello Double Wall Coffee Mug Set of 2 Select 875,CAT006,Home & Kitchen,SUP050,Cello,2088.84,2802.62,59,150,2023-04-27,1
PRD00689,Signoraware Stainless Steel Insulated Water Bottle 1L Max 849,CAT006,Home & Kitchen,SUP049,Signoraware,332.83,492.79,140,279,2023-02-02,1
PRD00690,Wonderchef Triply Stainless Steel Kadhai 24cm Prime 686,CAT006,Home & Kitchen,SUP019,Wonderchef,2397.42,3635.92,40,178,2022-06-10,1
PRD00691,Signoraware Non-Stick Granite Frying Pan 26cm Elite 207,CAT006,Home & Kitchen,SUP028,Signoraware,1149.93,1815.13,48,133,2021-03-23,1
PRD00692,Hawkins Bamboo Cutting Board Set Max 163,CAT006,Home & Kitchen,SUP034,Hawkins,1445.9,1997.13,38,132,2021-06-22,1
PRD00693,Signoraware Bamboo Cutting Board Set Prime 698,CAT006,Home & Kitchen,SUP053,Signoraware,1671.42,2512.22,53,163,2024-12-14,1
PRD00694,Milton Non-Stick Granite Frying Pan 26cm Plus 596,CAT006,Home & Kitchen,SUP030,Milton,2319.01,3202.51,57,142,2021-12-07,1
PRD00695,Prestige Fine Bone China Dinner Set 24 Pcs Plus 672,CAT006,Home & Kitchen,SUP019,Prestige,1276.46,2280.88,51,89,2021-06-19,1
PRD00696,Milton Hard Anodized Pressure Cooker 3L Max 480,CAT006,Home & Kitchen,SUP051,Milton,1080.02,1599.77,43,137,2021-03-05,1
PRD00697,Prestige Bamboo Cutting Board Set Prime 390,CAT006,Home & Kitchen,SUP005,Prestige,807.52,1377.61,56,75,2021-09-12,1
PRD00698,Signoraware Hard Anodized Pressure Cooker 3L Eco 686,CAT006,Home & Kitchen,SUP047,Signoraware,1094.59,1659.66,46,175,2024-08-27,1
PRD00699,Milton Non-Stick Granite Frying Pan 26cm Eco 879,CAT006,Home & Kitchen,SUP058,Milton,1522.28,2305.84,45,86,2024-07-08,1
PRD00700,Vinod Bamboo Cutting Board Set Pro 786,CAT006,Home & Kitchen,SUP051,Vinod,2864.63,4752.07,30,96,2021-10-21,1
PRD00701,Hawkins Stainless Steel Insulated Water Bottle 1L Max 297,CAT006,Home & Kitchen,SUP058,Hawkins,3063.26,4774.16,11,61,2022-08-17,1
PRD00702,Hawkins Hard Anodized Pressure Cooker 3L Plus 119,CAT006,Home & Kitchen,SUP003,Hawkins,988.64,1394.73,53,85,2023-07-19,1
PRD00703,Prestige Fine Bone China Dinner Set 24 Pcs Select 547,CAT006,Home & Kitchen,SUP008,Prestige,700.55,940.1,58,115,2024-05-03,1
PRD00704,Milton Triply Stainless Steel Kadhai 24cm Prime 247,CAT006,Home & Kitchen,SUP004,Milton,707.14,1185.8,34,114,2024-11-06,1
PRD00705,Milton Rotating Spice Rack 16 Jars Pro 830,CAT006,Home & Kitchen,SUP025,Milton,328.43,488.73,100,186,2024-06-09,1
PRD00706,Prestige Triply Stainless Steel Kadhai 24cm Elite 345,CAT006,Home & Kitchen,SUP004,Prestige,2444.01,3862.25,56,140,2024-02-09,1
PRD00707,Wonderchef Rotating Spice Rack 16 Jars Classic 167,CAT006,Home & Kitchen,SUP044,Wonderchef,1626.72,2433.38,39,77,2023-09-19,1
PRD00708,Borosil Triply Stainless Steel Kadhai 24cm Plus 411,CAT006,Home & Kitchen,SUP011,Borosil,1883.15,2849.79,57,101,2022-06-18,1
PRD00709,Signoraware Airtight Glass Container Set of 4 Eco 142,CAT006,Home & Kitchen,SUP060,Signoraware,153.05,232.93,139,224,2022-01-02,1
PRD00710,Cello Fine Bone China Dinner Set 24 Pcs Prime 959,CAT006,Home & Kitchen,SUP048,Cello,2223.99,4042.5,38,149,2023-01-06,1
PRD00711,Hawkins Double Wall Coffee Mug Set of 2 Prime 191,CAT006,Home & Kitchen,SUP040,Hawkins,1355.68,1868.86,33,167,2023-07-07,1
PRD00712,Vinod Double Wall Coffee Mug Set of 2 Select 750,CAT006,Home & Kitchen,SUP022,Vinod,947.15,1580.0,53,109,2022-11-11,1
PRD00713,Wonderchef Airtight Glass Container Set of 4 Select 116,CAT006,Home & Kitchen,SUP044,Wonderchef,2937.76,4061.86,25,152,2024-01-01,1
PRD00714,Signoraware Non-Stick Granite Frying Pan 26cm Eco 880,CAT006,Home & Kitchen,SUP044,Signoraware,1348.01,1837.1,29,143,2021-11-15,1
PRD00715,Vinod Triply Stainless Steel Kadhai 24cm Classic 947,CAT006,Home & Kitchen,SUP029,Vinod,1984.0,2949.53,25,90,2024-06-07,1
PRD00716,Borosil Hard Anodized Pressure Cooker 3L Pro 876,CAT006,Home & Kitchen,SUP020,Borosil,1007.46,1780.84,47,99,2021-10-21,1
PRD00717,Borosil Airtight Glass Container Set of 4 Eco 471,CAT006,Home & Kitchen,SUP053,Borosil,262.23,402.54,150,330,2022-01-07,1
PRD00718,Hawkins Bamboo Cutting Board Set Prime 682,CAT006,Home & Kitchen,SUP999,Hawkins,1675.99,2341.08,37,159,2022-02-19,1
PRD00719,Milton Triply Stainless Steel Kadhai 24cm Prime 683,CAT006,Home & Kitchen,SUP035,Milton,2759.21,4808.67,42,99,2021-12-22,1
PRD00720,Wonderchef Stainless Steel Insulated Water Bottle 1L Pro 537,CAT006,Home & Kitchen,SUP008,Wonderchef,2104.95,3749.56,28,116,2024-07-09,1
PRD00721,Wonderchef Double Wall Coffee Mug Set of 2 Eco 470,CAT006,Home & Kitchen,SUP029,Wonderchef,1727.63,2330.52,39,81,2023-07-18,1
PRD00722,Prestige Rotating Spice Rack 16 Jars Classic 299,CAT006,Home & Kitchen,SUP005,Prestige,1170.85,2039.88,26,169,2022-12-14,1
PRD00723,Borosil Airtight Glass Container Set of 4 Plus 437,CAT006,Home & Kitchen,SUP002,Borosil,1097.96,1757.3,31,78,2024-07-26,1
PRD00724,Cello Rotating Spice Rack 16 Jars Elite 210,CAT006,Home & Kitchen,SUP016,Cello,1594.41,2856.14,28,180,2023-09-26,1
PRD00725,Wonderchef Triply Stainless Steel Kadhai 24cm Max 740,CAT006,Home & Kitchen,SUP045,Wonderchef,1511.69,2084.99,28,79,2024-06-28,1
PRD00726,Milton Triply Stainless Steel Kadhai 24cm Pro 921,CAT006,Home & Kitchen,SUP036,Milton,1497.85,2171.72,52,83,2021-11-02,1
PRD00727,Cello Hard Anodized Pressure Cooker 3L Classic 511,CAT006,Home & Kitchen,SUP030,Cello,442.28,737.62,89,371,2021-08-13,1
PRD00728,Hawkins Bamboo Cutting Board Set Select 766,CAT006,Home & Kitchen,SUP007,Hawkins,3009.63,5071.72,24,58,2023-10-07,1
PRD00729,Prestige Triply Stainless Steel Kadhai 24cm Max 707,CAT006,Home & Kitchen,SUP031,Prestige,2557.72,3595.95,33,156,2023-06-14,1
PRD00730,Milton Fine Bone China Dinner Set 24 Pcs Elite 240,CAT006,Home & Kitchen,SUP049,Milton,2580.93,3497.66,44,149,2024-09-21,1
PRD00731,Cello Rotating Spice Rack 16 Jars Plus 250,CAT006,Home & Kitchen,SUP043,Cello,1582.05,2513.85,43,122,2021-09-19,1
PRD00732,Prestige Non-Stick Granite Frying Pan 26cm Elite 619,CAT006,Home & Kitchen,SUP041,Prestige,2648.51,4150.55,28,129,2023-04-07,1
PRD00733,Hawkins Airtight Glass Container Set of 4 Select 293,CAT006,Home & Kitchen,SUP022,Hawkins,2186.97,3579.07,54,151,2023-10-19,1
PRD00734,Signoraware Stainless Steel Insulated Water Bottle 1L Select 266,CAT006,Home & Kitchen,SUP015,Signoraware,469.79,817.34,65,276,2022-01-21,1
PRD00735,Wonderchef Airtight Glass Container Set of 4 Elite 344,CAT006,Home & Kitchen,SUP012,Wonderchef,1616.28,2710.38,46,178,2024-04-13,1
PRD00736,Vinod Hard Anodized Pressure Cooker 3L Pro 175,CAT006,Home & Kitchen,SUP038,Vinod,1241.55,1942.77,34,112,2024-04-21,1
PRD00737,Prestige Rotating Spice Rack 16 Jars Pro 303,CAT006,Home & Kitchen,SUP036,Prestige,753.37,1053.41,41,167,2022-06-28,1
PRD00738,Milton Airtight Glass Container Set of 4 Elite 122,CAT006,Home & Kitchen,SUP051,Milton,687.04,984.8,31,77,2022-07-21,1
PRD00739,Vinod Triply Stainless Steel Kadhai 24cm Elite 412,CAT006,Home & Kitchen,SUP040,Vinod,1541.42,2279.96,48,159,2022-09-26,1
PRD00740,Hawkins Bamboo Cutting Board Set Max 247,CAT006,Home & Kitchen,SUP021,Hawkins,2842.31,3926.7,37,99,2024-12-12,1
PRD00741,Borosil Bamboo Cutting Board Set Pro 881,CAT006,Home & Kitchen,SUP004,Borosil,2028.89,2848.85,59,112,2022-06-08,1
PRD00742,Milton Stainless Steel Insulated Water Bottle 1L Eco 314,CAT006,Home & Kitchen,SUP033,Milton,2368.26,3993.24,29,96,2024-11-25,1
PRD00743,Wonderchef Rotating Spice Rack 16 Jars Eco 283,CAT006,Home & Kitchen,SUP038,Wonderchef,1131.56,1675.83,55,166,2024-08-09,1
PRD00744,Prestige Bamboo Cutting Board Set Elite 324,CAT006,Home & Kitchen,SUP057,Prestige,2879.4,4365.48,40,125,2022-05-14,1
