PurchaseOrderID,OrderDate,SupplierID,StoreID,ProductID,OrderedQuantity,ReceivedQuantity,UnitCost,ExpectedDeliveryDate,ActualDeliveryDate,Status
PO2025007926,2025-05-08,SUP046,STR004,PRD00509,133,133,674.33,2025-05-23,2025-05-22,Completed
PO2025007927,2025-05-15,SUP019,STR002,PRD00361,169,169,825.7,2025-05-21,2025-05-27,Delayed
PO2025007928,2025-02-01,SUP025,STR034,PRD00793,88,88,1405.41,2025-02-17,2025-02-24,Delayed
PO2025007929,2025-04-28,SUP042,STR035,PRD00388,241,241,256.49,2025-05-16,2025-05-14,Completed
PO2025007930,2025-12-05,SUP026,STR005,PRD01146,121,121,1488.77,2025-12-14,2025-12-12,Completed
PO2025007931,2025-10-25,SUP011,STR022,PRD00570,364,364,268.57,2025-11-10,2025-11-08,Completed
PO2025007932,2025-01-20,SUP011,STR021,PRD00432,176,176,647.04,2025-02-05,2025-02-05,Completed
PO2025007933,2025-01-28,SUP022,STR033,PRD00087,30,21,15702.94,2025-02-09,2025-02-13,Delayed
PO2025007934,2025-10-26,SUP025,STR037,PRD00893,125,125,603.05,2025-11-11,2025-11-12,Completed
PO2025007935,2025-02-13,SUP013,STR040,PRD00725,79,79,1511.69,2025-02-23,2025-02-23,Completed
PO2025007936,2025-05-13,SUP051,STR035,PRD00252,42,42,7523.25,2025-05-17,2025-05-15,Completed
PO2025007937,2025-04-14,SUP060,STR019,PRD00830,101,101,1089.78,2025-04-30,2025-04-29,Completed
PO2025007938,2025-05-12,SUP045,STR025,PRD00741,112,112,2028.89,2025-05-20,2025-05-18,Completed
PO2025007939,2025-01-31,SUP009,STR016,PRD00428,388,388,244.75,2025-02-10,2025-02-08,Completed
PO2025007940,2025-10-17,SUP044,STR010,PRD00627,389,389,403.71,2025-11-02,2025-10-31,Completed
PO2025007941,2025-05-29,SUP045,STR005,PRD00109,48,48,9316.5,2025-06-06,2025-06-11,Delayed
PO2025007942,2025-06-28,SUP015,STR013,PRD00096,174,174,1154.69,2025-07-03,2025-07-03,Completed
PO2025007943,2025-08-19,SUP012,STR018,PRD00831,123,123,1993.17,2025-08-30,2025-08-29,Completed
PO2025007944,2025-07-12,SUP042,STR002,PRD00180,169,169,2526.78,2025-07-30,2025-07-31,Completed
PO2025007945,2025-01-27,SUP015,STR016,PRD00712,109,109,947.15,2025-02-01,2025-02-01,Completed
PO2025007946,2025-10-16,SUP011,STR022,PRD00691,133,133,1149.93,2025-11-01,2025-10-31,Completed
PO2025007947,2025-05-19,SUP049,STR009,PRD00124,48,48,7123.55,2025-06-04,2025-06-04,Completed
PO2025007948,2025-03-16,SUP016,STR009,PRD00212,54,54,6260.97,2025-03-31,2025-03-30,Completed
PO2025007949,2025-09-19,SUP028,STR016,PRD00650,181,181,249.31,2025-09-29,2025-09-29,Completed
PO2025007950,2025-06-12,SUP041,STR001,PRD00307,254,254,482.82,2025-06-27,2025-06-26,Completed
PO2025007951,2025-11-17,SUP020,STR013,PRD01031,133,133,523.37,2025-11-20,2025-11-19,Completed
PO2025007952,2025-02-17,SUP060,STR028,PRD01106,164,164,1669.16,2025-03-05,2025-03-06,Completed
PO2025007953,2025-06-15,SUP001,STR022,PRD00755,177,177,344.31,2025-06-21,2025-06-24,Delayed
PO2025007954,2025-01-09,SUP044,STR001,PRD00206,27,27,6883.05,2025-01-25,2025-01-26,Completed
PO2025007955,2025-01-14,SUP038,STR018,PRD00666,198,198,162.71,2025-01-25,2025-01-26,Completed
PO2025007956,2025-08-06,SUP044,STR022,PRD00784,139,139,1302.04,2025-08-22,2025-08-21,Completed
PO2025007957,2025-01-21,SUP043,STR034,PRD00963,186,186,63.76,2025-02-10,2025-02-08,Completed
PO2025007958,2025-05-13,SUP051,STR002,PRD00519,101,101,642.9,2025-05-17,2025-05-16,Completed
PO2025007959,2025-04-29,SUP003,STR027,PRD00362,141,141,532.51,2025-05-18,2025-05-17,Completed
PO2025007960,2025-06-25,SUP003,STR030,PRD00698,175,175,1094.59,2025-07-14,2025-07-13,Completed
PO2025007961,2025-11-25,SUP052,STR004,PRD00111,65,65,12693.98,2025-12-02,2025-12-02,Completed
PO2025007962,2025-06-05,SUP039,STR017,PRD01121,130,130,974.58,2025-06-20,2025-06-19,Completed
PO2025007963,2025-09-10,SUP006,STR009,PRD00844,180,180,2224.57,2025-09-15,2025-09-13,Completed
PO2025007964,2025-02-24,SUP058,STR023,PRD00264,75,71,3172.04,2025-03-10,2025-03-19,Delayed
PO2025007965,2025-09-23,SUP036,STR024,PRD00368,133,133,587.93,2025-10-04,2025-10-04,Completed
PO2025007966,2025-03-14,SUP036,STR041,PRD01018,223,223,88.8,2025-03-25,2025-03-26,Completed
PO2025007967,2025-01-12,SUP013,STR031,PRD00931,125,125,1246.88,2025-01-22,2025-01-21,Completed
PO2025007968,2025-01-03,SUP029,STR037,PRD00228,114,114,2982.31,2025-01-21,2025-01-22,Completed
PO2025007969,2025-12-14,SUP060,STR008,PRD00554,255,0,466.41,2025-12-30,,In-Transit
PO2025007970,2025-06-13,SUP060,STR029,PRD01109,157,157,2768.42,2025-06-29,2025-06-30,Completed
PO2025007971,2025-08-26,SUP021,STR028,PRD00354,92,0,649.66,2025-09-08,,Cancelled
PO2025007972,2025-05-05,SUP013,STR004,PRD00020,173,173,1948.29,2025-05-15,2025-05-13,Completed
PO2025007973,2025-09-23,SUP059,STR015,PRD00591,369,369,363.73,2025-09-29,2025-09-30,Completed
PO2025007974,2025-09-21,SUP011,STR036,PRD00887,128,128,1169.69,2025-10-07,2025-10-07,Completed
PO2025007975,2025-12-14,SUP009,STR035,PRD00193,32,0,4191.48,2025-12-24,,In-Transit
PO2025007976,2025-11-12,SUP021,STR037,PRD00852,172,172,1214.84,2025-11-25,2025-11-23,Completed
PO2025007977,2025-01-14,SUP034,STR015,PRD01189,91,91,2237.37,2025-01-27,2025-01-25,Completed
PO2025007978,2025-11-23,SUP039,STR015,PRD01136,36,36,4125.05,2025-12-08,2025-12-08,Completed
PO2025007979,2025-07-23,SUP030,STR002,PRD00786,84,84,1533.49,2025-08-01,2025-08-05,Delayed
PO2025007980,2025-01-27,SUP052,STR033,PRD00359,103,103,643.64,2025-02-03,2025-02-02,Completed
PO2025007981,2025-01-06,SUP038,STR004,PRD01158,68,68,4177.28,2025-01-17,2025-01-27,Delayed
PO2025007982,2025-06-07,SUP001,STR011,PRD00915,277,277,463.15,2025-06-13,2025-06-14,Completed
PO2025007983,2025-08-10,SUP019,STR022,PRD00397,108,108,726.01,2025-08-16,2025-08-17,Completed
PO2025007984,2025-10-04,SUP008,STR013,PRD00551,274,274,430.57,2025-10-18,2025-10-17,Completed
PO2025007985,2025-07-21,SUP033,STR035,PRD00277,119,119,680.25,2025-07-27,2025-07-28,Completed
PO2025007986,2025-06-08,SUP055,STR024,PRD00743,166,166,1131.56,2025-06-11,2025-06-12,Completed
PO2025007987,2025-12-22,SUP042,STR026,PRD01199,61,0,3396.65,2026-01-09,,In-Transit
PO2025007988,2025-12-02,SUP057,STR017,PRD00921,156,156,1833.94,2025-12-08,2025-12-06,Completed
PO2025007989,2025-04-18,SUP017,STR015,PRD00737,167,0,753.37,2025-04-26,,Cancelled
PO2025007990,2025-06-19,SUP004,STR003,PRD00827,140,140,2196.59,2025-06-30,2025-06-28,Completed
PO2025007991,2025-06-22,SUP008,STR017,PRD00790,155,155,902.72,2025-07-06,2025-07-09,Delayed
PO2025007992,2025-04-25,SUP015,STR040,PRD00605,156,156,49.05,2025-04-30,2025-04-29,Completed
PO2025007993,2025-12-05,SUP055,STR006,PRD00565,395,395,61.48,2025-12-08,2025-12-06,Completed
PO2025007994,2025-10-26,SUP032,STR012,PRD00503,100,100,525.79,2025-11-05,2025-11-04,Completed
PO2025007995,2025-07-26,SUP039,STR003,PRD00720,116,116,2104.95,2025-08-10,2025-08-09,Completed
PO2025007996,2025-08-05,SUP056,STR030,PRD00762,133,133,909.86,2025-08-26,2025-08-27,Completed
PO2025007997,2025-09-01,SUP053,STR020,PRD00913,96,96,2160.5,2025-09-10,2025-09-09,Completed
PO2025007998,2025-07-07,SUP014,STR002,PRD00134,70,70,14953.78,2025-07-17,2025-07-16,Completed
PO2025007999,2025-06-17,SUP048,STR016,PRD00207,69,69,6742.14,2025-06-30,2025-06-29,Completed
PO2025008000,2025-10-15,SUP025,STR010,PRD00419,176,176,763.92,2025-10-31,2025-11-01,Completed
PO2025008001,2025-05-01,SUP057,STR007,PRD00578,339,339,422.81,2025-05-07,2025-05-08,Completed
PO2025008002,2025-10-10,SUP036,STR021,PRD00754,189,189,220.88,2025-10-21,2025-10-22,Completed
PO2025008003,2025-02-14,SUP039,STR032,PRD00244,27,27,5766.93,2025-03-01,2025-03-01,Completed
PO2025008004,2025-09-10,SUP024,STR028,PRD00476,90,90,543.18,2025-10-01,2025-10-02,Completed
PO2025008005,2025-09-24,SUP028,STR020,PRD00211,49,49,4925.05,2025-10-04,2025-10-03,Completed
PO2025008006,2025-03-10,SUP044,STR006,PRD00717,330,0,262.23,2025-03-26,,Cancelled
PO2025008007,2025-07-06,SUP049,STR010,PRD00185,117,117,1500.04,2025-07-22,2025-07-23,Completed
PO2025008008,2025-02-23,SUP029,STR025,PRD00323,177,177,188.15,2025-03-13,2025-03-12,Completed
PO2025008009,2025-06-08,SUP054,STR020,PRD00642,152,152,290.22,2025-06-14,2025-06-12,Completed
PO2025008010,2025-10-05,SUP039,STR003,PRD00058,167,167,2568.5,2025-10-20,2025-10-18,Completed
PO2025008011,2025-09-30,SUP054,STR008,PRD01029,123,123,543.36,2025-10-06,2025-10-16,Delayed
PO2025008012,2025-11-10,SUP002,STR027,PRD00282,375,375,470.23,2025-11-19,2025-11-18,Completed
PO2025008013,2025-06-21,SUP044,STR008,PRD00044,124,124,2114.03,2025-07-07,2025-07-07,Completed
PO2025008014,2025-11-17,SUP001,STR016,PRD00513,270,0,92.76,2025-11-23,,Cancelled
PO2025008015,2025-09-17,SUP037,STR040,PRD01109,157,157,2768.42,2025-09-27,2025-09-25,Completed
PO2025008016,2025-06-30,SUP047,STR022,PRD00453,178,178,946.37,2025-07-07,2025-07-07,Completed
PO2025008017,2025-11-16,SUP029,STR018,PRD01143,69,69,3157.32,2025-12-04,2025-12-05,Completed
PO2025008018,2025-10-10,SUP038,STR028,PRD00383,355,355,135.74,2025-10-21,2025-10-29,Delayed
PO2025008019,2025-12-08,SUP017,STR041,PRD00172,42,42,5253.3,2025-12-16,2025-12-17,Completed
PO2025008020,2025-02-19,SUP020,STR030,PRD00181,30,30,3239.36,2025-02-22,2025-02-23,Completed
PO2025008021,2025-08-17,SUP043,STR021,PRD00306,111,111,771.94,2025-09-06,2025-09-04,Completed
PO2025008022,2025-09-23,SUP031,STR030,PRD00119,45,45,16034.57,2025-09-30,2025-09-28,Completed
PO2025008023,2025-01-22,SUP059,STR035,PRD00391,267,267,347.41,2025-01-28,2025-01-28,Completed
PO2025008024,2025-12-10,SUP002,STR014,PRD00388,241,241,256.49,2025-12-19,2025-12-17,Completed
PO2025008025,2025-12-25,SUP057,STR005,PRD00173,66,0,5751.32,2025-12-31,,In-Transit
PO2025008026,2025-06-18,SUP054,STR022,PRD00818,87,87,1669.14,2025-06-24,2025-06-23,Completed
PO2025008027,2025-06-30,SUP021,STR038,PRD00262,70,70,8063.44,2025-07-13,2025-07-12,Completed
PO2025008028,2025-12-15,SUP058,STR011,PRD00970,256,0,239.77,2025-12-29,,In-Transit
PO2025008029,2025-09-20,SUP028,STR005,PRD00083,63,63,6462.27,2025-09-30,2025-09-28,Completed
PO2025008030,2025-03-03,SUP046,STR036,PRD00351,107,107,503.24,2025-03-18,2025-03-16,Completed
PO2025008031,2025-07-05,SUP006,STR002,PRD00171,26,26,4552.99,2025-07-10,2025-07-09,Completed
PO2025008032,2025-12-06,SUP001,STR002,PRD00439,375,375,95.61,2025-12-12,2025-12-12,Completed
PO2025008033,2025-04-09,SUP053,STR022,PRD00987,276,276,202.35,2025-04-18,2025-04-17,Completed
PO2025008034,2025-06-28,SUP004,STR001,PRD00170,159,159,918.49,2025-07-09,2025-07-14,Delayed
PO2025008035,2025-04-30,SUP025,STR031,PRD00401,174,174,628.4,2025-05-16,2025-05-14,Completed
PO2025008036,2025-08-04,SUP004,STR003,PRD00485,175,175,593.15,2025-08-15,2025-08-13,Completed
PO2025008037,2025-04-01,SUP032,STR017,PRD00688,150,150,2088.84,2025-04-11,2025-04-11,Completed
PO2025008038,2025-03-27,SUP029,STR016,PRD00508,318,318,109.93,2025-04-14,2025-04-13,Completed
PO2025008039,2025-12-23,SUP057,STR009,PRD00809,170,0,895.74,2025-12-29,,In-Transit
PO2025008040,2025-09-04,SUP010,STR021,PRD00232,74,74,4843.37,2025-09-11,2025-09-11,Completed
PO2025008041,2025-09-15,SUP020,STR039,PRD00579,227,227,292.17,2025-09-18,2025-09-17,Completed
PO2025008042,2025-05-03,SUP040,STR015,PRD00316,159,159,589.52,2025-05-16,2025-05-16,Completed
PO2025008043,2025-11-17,SUP023,STR014,PRD01200,171,171,865.8,2025-11-24,2025-11-25,Completed
PO2025008044,2025-12-10,SUP040,STR015,PRD00161,28,28,7015.28,2025-12-23,2025-12-24,Completed
PO2025008045,2025-03-29,SUP028,STR035,PRD00576,250,250,330.56,2025-04-08,2025-04-22,Delayed
PO2025008046,2025-04-22,SUP030,STR037,PRD00626,283,283,75.93,2025-05-01,2025-04-30,Completed
PO2025008047,2025-04-15,SUP056,STR040,PRD00576,250,250,330.56,2025-05-06,2025-05-05,Completed
PO2025008048,2025-04-14,SUP045,STR029,PRD01155,25,25,3660.91,2025-04-22,2025-04-21,Completed
PO2025008049,2025-07-11,SUP012,STR017,PRD00247,26,26,4992.42,2025-07-22,2025-07-21,Completed
PO2025008050,2025-10-20,SUP034,STR038,PRD00314,370,370,372.41,2025-11-02,2025-11-01,Completed
PO2025008051,2025-02-14,SUP047,STR006,PRD00777,77,0,1941.78,2025-02-21,,Cancelled
PO2025008052,2025-08-23,SUP040,STR007,PRD00141,168,168,1944.29,2025-09-05,2025-09-04,Completed
PO2025008053,2025-07-20,SUP037,STR013,PRD00743,166,166,1131.56,2025-07-30,2025-08-05,Delayed
PO2025008054,2025-12-14,SUP024,STR025,PRD00529,205,0,490.31,2026-01-04,,In-Transit
PO2025008055,2025-11-25,SUP051,STR030,PRD01103,100,100,2392.72,2025-11-29,2025-11-30,Completed
PO2025008056,2025-01-01,SUP060,STR038,PRD00842,81,81,956.88,2025-01-17,2025-01-16,Completed
PO2025008057,2025-07-04,SUP011,STR007,PRD00260,44,44,5607.87,2025-07-20,2025-07-21,Completed
PO2025008058,2025-02-18,SUP034,STR015,PRD01075,31,31,3178.28,2025-03-03,2025-03-02,Completed
PO2025008059,2025-05-03,SUP014,STR029,PRD00225,68,68,6952.04,2025-05-13,2025-05-17,Delayed
PO2025008060,2025-08-19,SUP050,STR034,PRD00058,167,167,2568.5,2025-08-23,2025-08-24,Completed
PO2025008061,2025-04-17,SUP051,STR008,PRD00800,356,356,324.59,2025-04-21,2025-04-21,Completed
PO2025008062,2025-07-16,SUP017,STR011,PRD00574,185,185,338.56,2025-07-24,2025-07-25,Completed
PO2025008063,2025-06-15,SUP014,STR039,PRD00460,152,152,667.77,2025-06-25,2025-06-26,Completed
PO2025008064,2025-08-10,SUP038,STR004,PRD00096,174,174,1154.69,2025-08-21,2025-08-20,Completed
PO2025008065,2025-02-16,SUP019,STR020,PRD00106,102,102,2487.36,2025-02-22,2025-02-22,Completed
PO2025008066,2025-08-09,SUP046,STR041,PRD00850,116,116,1235.07,2025-08-24,2025-08-23,Completed
PO2025008067,2025-12-12,SUP052,STR039,PRD00104,68,68,17582.83,2025-12-19,2025-12-18,Completed
PO2025008068,2025-02-07,SUP007,STR024,PRD00822,148,148,2399.9,2025-02-28,2025-02-27,Completed
PO2025008069,2025-06-19,SUP052,STR031,PRD00325,138,138,587.01,2025-06-26,2025-06-26,Completed
PO2025008070,2025-05-10,SUP027,STR002,PRD00542,212,212,341.81,2025-05-29,2025-05-28,Completed
PO2025008071,2025-09-18,SUP037,STR035,PRD00725,79,395,1511.69,2025-09-28,2025-09-27,Completed
PO2025008072,2025-06-03,SUP054,STR029,PRD01071,32,32,3412.0,2025-06-09,2025-06-10,Completed
PO2025008073,2025-10-17,SUP045,STR027,PRD00952,146,146,502.71,2025-10-25,2025-10-25,Completed
PO2025008074,2025-07-10,SUP023,STR024,PRD00735,178,178,1616.28,2025-07-17,2025-07-18,Completed
PO2025008075,2025-04-24,SUP045,STR007,PRD00498,233,233,138.15,2025-05-02,2025-05-03,Completed
PO2025008076,2025-04-18,SUP034,STR015,PRD00376,102,102,682.99,2025-05-01,2025-05-01,Completed
PO2025008077,2025-02-22,SUP003,STR030,PRD00658,294,0,227.68,2025-03-13,,Cancelled
PO2025008078,2025-03-13,SUP050,STR023,PRD00550,349,349,364.92,2025-03-17,2025-03-15,Completed
PO2025008079,2025-02-19,SUP023,STR037,PRD01165,40,40,3028.69,2025-02-26,2025-03-01,Delayed
PO2025008080,2025-06-23,SUP041,STR010,PRD00768,181,181,205.1,2025-07-08,2025-07-08,Completed
PO2025008081,2025-03-09,SUP027,STR009,PRD00346,164,0,634.62,2025-03-28,,Cancelled
PO2025008082,2025-09-26,SUP040,STR039,PRD00177,75,75,7398.07,2025-10-09,2025-10-08,Completed
PO2025008083,2025-11-03,SUP033,STR004,PRD00588,245,245,90.39,2025-11-09,2025-11-10,Completed
PO2025008084,2025-04-03,SUP024,STR023,PRD00138,158,158,2661.97,2025-04-24,2025-04-25,Completed
PO2025008085,2025-03-09,SUP004,STR024,PRD00847,122,122,1617.12,2025-03-20,2025-03-21,Completed
PO2025008086,2025-10-01,SUP020,STR019,PRD00242,92,92,2557.66,2025-10-04,2025-10-04,Completed
PO2025008087,2025-09-25,SUP056,STR013,PRD01098,141,141,1122.86,2025-10-16,2025-10-17,Completed
PO2025008088,2025-10-17,SUP016,STR007,PRD00915,277,277,463.15,2025-11-01,2025-10-30,Completed
PO2025008089,2025-09-01,SUP027,STR032,PRD00425,179,179,697.51,2025-09-20,2025-09-21,Completed
PO2025008090,2025-09-24,SUP038,STR033,PRD01187,27,27,3354.99,2025-10-05,2025-10-05,Completed
PO2025008091,2025-06-13,SUP047,STR012,PRD00757,82,82,1037.87,2025-06-20,2025-06-19,Completed
PO2025008092,2025-09-17,SUP003,STR036,PRD00882,94,94,2187.93,2025-10-06,2025-10-06,Completed
PO2025008093,2025-06-02,SUP051,STR023,PRD00593,270,270,385.84,2025-06-06,2025-06-07,Completed
PO2025008094,2025-11-10,SUP037,STR039,PRD00793,88,88,1405.41,2025-11-20,2025-11-20,Completed
PO2025008095,2025-03-03,SUP010,STR026,PRD01107,126,126,735.13,2025-03-10,2025-03-11,Completed
PO2025008096,2025-04-25,SUP012,STR023,PRD00218,25,25,5051.02,2025-05-06,2025-05-07,Completed
PO2025008097,2025-11-08,SUP016,STR010,PRD00139,175,175,1812.36,2025-11-23,2025-11-22,Completed
PO2025008098,2025-04-30,SUP030,STR014,PRD00965,224,224,48.46,2025-05-09,2025-05-09,Completed
PO2025008099,2025-07-08,SUP005,STR038,PRD00774,158,158,1549.27,2025-07-16,2025-07-15,Completed
PO2025008100,2025-08-16,SUP043,STR034,PRD00322,156,156,587.36,2025-09-05,2025-09-05,Completed
PO2025008101,2025-06-22,SUP048,STR023,PRD00807,173,173,429.52,2025-07-05,2025-07-15,Delayed
PO2025008102,2025-01-02,SUP027,STR002,PRD00955,198,198,410.9,2025-01-21,2025-01-22,Completed
PO2025008103,2025-03-15,SUP060,STR009,PRD00959,324,324,402.69,2025-03-31,2025-03-31,Completed
PO2025008104,2025-02-26,SUP009,STR041,PRD01112,162,162,1558.19,2025-03-08,2025-03-06,Completed
PO2025008105,2025-01-28,SUP014,STR027,PRD00744,125,125,2879.4,2025-02-07,2025-02-08,Completed
PO2025008106,2025-12-02,SUP030,STR010,PRD00177,75,75,7398.07,2025-12-11,2025-12-09,Completed
PO2025008107,2025-04-12,SUP053,STR030,PRD01193,156,156,1034.91,2025-04-21,2025-04-20,Completed
PO2025008108,2025-09-02,SUP045,STR008,PRD01114,73,73,3573.34,2025-09-10,2025-09-08,Completed
PO2025008109,2025-07-15,SUP016,STR001,PRD00731,122,122,1582.05,2025-07-30,2025-07-31,Completed
PO2025008110,2025-11-04,SUP048,STR010,PRD01130,148,148,1889.64,2025-11-17,2025-11-17,Completed
PO2025008111,2025-03-11,SUP024,STR015,PRD00292,241,241,491.67,2025-04-01,2025-04-09,Delayed
PO2025008112,2025-07-23,SUP014,STR003,PRD00940,259,259,38.86,2025-08-02,2025-07-31,Completed
PO2025008113,2025-03-07,SUP009,STR036,PRD00047,30,30,17922.95,2025-03-17,2025-03-18,Completed
PO2025008114,2025-06-11,SUP034,STR017,PRD00179,36,36,3207.54,2025-06-24,2025-06-24,Completed
PO2025008115,2025-11-03,SUP020,STR041,PRD00212,54,54,6260.97,2025-11-06,2025-11-07,Completed
PO2025008116,2025-08-28,SUP025,STR039,PRD00100,30,30,9774.86,2025-09-13,2025-09-12,Completed
PO2025008117,2025-04-09,SUP056,STR014,PRD00076,55,55,10725.57,2025-04-30,2025-05-01,Completed
PO2025008118,2025-04-16,SUP032,STR017,PRD00582,394,394,385.0,2025-04-26,2025-04-26,Completed
PO2025008119,2025-11-19,SUP004,STR032,PRD00436,87,87,507.7,2025-11-30,2025-11-28,Completed
PO2025008120,2025-05-17,SUP046,STR007,PRD00523,141,141,656.14,2025-06-01,2025-05-31,Completed
PO2025008121,2025-08-15,SUP048,STR035,PRD00069,64,64,7701.34,2025-08-28,2025-08-28,Completed
PO2025008122,2025-12-23,SUP032,STR026,PRD00896,291,0,145.03,2026-01-02,,In-Transit
PO2025008123,2025-05-22,SUP051,STR018,PRD00023,54,54,4428.32,2025-05-26,2025-05-24,Completed
PO2025008124,2025-03-27,SUP049,STR028,PRD00763,112,112,2850.9,2025-04-12,2025-04-13,Completed
PO2025008125,2025-11-16,SUP050,STR001,PRD01102,345,345,353.36,2025-11-20,2025-11-19,Completed
PO2025008126,2025-11-13,SUP038,STR002,PRD01149,170,170,2334.77,2025-11-24,2025-11-23,Completed
PO2025008127,2025-01-26,SUP041,STR006,PRD00634,266,266,298.96,2025-02-10,2025-02-09,Completed
PO2025008128,2025-06-20,SUP034,STR022,PRD00230,35,35,7835.88,2025-07-03,2025-07-02,Completed
PO2025008129,2025-08-08,SUP046,STR024,PRD00483,170,170,530.96,2025-08-23,2025-08-21,Completed
PO2025008130,2025-10-13,SUP041,STR021,PRD00332,350,350,272.93,2025-10-28,2025-10-27,Completed
PO2025008131,2025-04-19,SUP026,STR039,PRD01022,102,102,628.51,2025-04-28,2025-04-29,Completed
PO2025008132,2025-03-01,SUP001,STR005,PRD00806,381,381,186.63,2025-03-07,2025-03-05,Completed
PO2025008133,2025-04-15,SUP011,STR011,PRD00281,372,0,393.52,2025-05-01,,Cancelled
PO2025008134,2025-06-08,SUP016,STR010,PRD00131,54,54,9032.43,2025-06-23,2025-06-21,Completed
PO2025008135,2025-06-19,SUP005,STR012,PRD00238,46,0,3134.78,2025-06-27,,Cancelled
PO2025008136,2025-05-22,SUP041,STR014,PRD00963,186,186,63.76,2025-06-06,2025-06-06,Completed
PO2025008137,2025-08-10,SUP024,STR004,PRD00293,345,345,442.5,2025-08-31,2025-09-13,Delayed
PO2025008138,2025-10-21,SUP029,STR015,PRD00668,339,339,216.54,2025-11-08,2025-11-07,Completed
PO2025008139,2025-10-05,SUP015,STR026,PRD00629,242,242,137.09,2025-10-10,2025-10-10,Completed
PO2025008140,2025-07-13,SUP005,STR038,PRD00144,66,66,4964.07,2025-07-21,2025-07-21,Completed
PO2025008141,2025-09-24,SUP018,STR036,PRD01059,159,159,368.36,2025-10-10,2025-10-10,Completed
PO2025008142,2025-09-26,SUP036,STR030,PRD00669,117,117,1886.76,2025-10-07,2025-10-06,Completed
PO2025008143,2025-09-03,SUP035,STR016,PRD00841,162,0,1338.26,2025-09-23,,Cancelled
PO2025008144,2025-07-22,SUP029,STR019,PRD00251,59,59,7306.06,2025-08-09,2025-08-09,Completed
PO2025008145,2025-06-17,SUP043,STR014,PRD00079,34,34,13485.77,2025-07-07,2025-07-06,Completed
PO2025008146,2025-09-03,SUP027,STR027,PRD00124,48,48,7123.55,2025-09-22,2025-09-29,Delayed
PO2025008147,2025-03-26,SUP053,STR002,PRD00080,70,70,13027.41,2025-04-04,2025-04-15,Delayed
PO2025008148,2025-04-06,SUP026,STR028,PRD00103,79,79,2941.45,2025-04-15,2025-04-14,Completed
PO2025008149,2025-03-11,SUP036,STR030,PRD00113,65,63,11876.29,2025-03-22,2025-03-25,Delayed
PO2025008150,2025-10-11,SUP020,STR019,PRD00208,147,0,2051.3,2025-10-14,,Cancelled
PO2025008151,2025-06-01,SUP018,STR008,PRD00406,155,155,533.06,2025-06-17,2025-06-18,Completed
PO2025008152,2025-07-05,SUP055,STR005,PRD00824,75,75,2166.53,2025-07-08,2025-07-06,Completed
PO2025008153,2025-03-22,SUP054,STR040,PRD00056,45,45,8581.01,2025-03-28,2025-03-26,Completed
PO2025008154,2025-05-27,SUP033,STR003,PRD00470,223,223,325.11,2025-06-02,2025-06-02,Completed
PO2025008155,2025-06-30,SUP060,STR037,PRD00222,30,30,6580.84,2025-07-16,2025-07-17,Completed
PO2025008156,2025-09-13,SUP028,STR022,PRD00260,44,44,5607.87,2025-09-23,2025-09-21,Completed
PO2025008157,2025-11-23,SUP038,STR034,PRD01049,200,200,137.88,2025-12-04,2025-12-02,Completed
PO2025008158,2025-08-21,SUP033,STR003,PRD00573,234,234,26.95,2025-08-27,2025-08-27,Completed
PO2025008159,2025-11-01,SUP038,STR022,PRD00560,288,288,218.79,2025-11-12,2025-11-11,Completed
PO2025008160,2025-08-16,SUP054,STR007,PRD00154,268,268,476.92,2025-08-22,2025-08-21,Completed
PO2025008161,2025-03-05,SUP021,STR010,PRD00628,275,275,210.81,2025-03-18,2025-03-17,Completed
PO2025008162,2025-02-10,SUP052,STR013,PRD00756,78,76,2208.4,2025-02-17,2025-02-25,Delayed
PO2025008163,2025-12-01,SUP008,STR035,PRD00329,161,161,560.61,2025-12-15,2025-12-16,Completed
PO2025008164,2025-05-29,SUP047,STR040,PRD00971,223,223,306.67,2025-06-05,2025-06-06,Completed
PO2025008165,2025-10-22,SUP025,STR012,PRD00113,65,65,11876.29,2025-11-07,2025-11-06,Completed
PO2025008166,2025-07-31,SUP014,STR016,PRD00179,36,36,3207.54,2025-08-10,2025-08-10,Completed
PO2025008167,2025-12-14,SUP060,STR011,PRD00567,198,0,226.96,2025-12-30,,In-Transit
PO2025008168,2025-12-12,SUP017,STR014,PRD00697,75,75,807.52,2025-12-20,2025-12-19,Completed
PO2025008169,2025-06-11,SUP051,STR031,PRD01015,153,153,541.12,2025-06-15,2025-06-14,Completed
PO2025008170,2025-06-01,SUP018,STR020,PRD00742,96,96,2368.26,2025-06-17,2025-06-16,Completed
PO2025008171,2025-09-30,SUP048,STR026,PRD00871,94,94,859.32,2025-10-13,2025-10-11,Completed
PO2025008172,2025-02-17,SUP033,STR021,PRD01198,36,36,4432.23,2025-02-23,2025-03-08,Delayed
PO2025008173,2025-11-23,SUP048,STR041,PRD00794,31,31,3160.43,2025-12-06,2025-12-05,Completed
PO2025008174,2025-02-01,SUP060,STR018,PRD00353,178,178,529.81,2025-02-17,2025-02-17,Completed
PO2025008175,2025-08-29,SUP017,STR020,PRD00285,111,111,768.76,2025-09-06,2025-09-04,Completed
PO2025008176,2025-08-07,SUP041,STR005,PRD00062,72,72,13798.59,2025-08-22,2025-08-20,Completed
